|6.6.6
fo98                                                                                                
           2
 T(K)    
   298.14999999999998     
   50.000000000000000     
          28
 P(bar)  
   1.0000000000000000     
   1000.0000000000000     
          30
          29
      T(K)           P(bar)   g(J/mol)       h(J/mol)       log10[Keq]     s(J/mol/K)     cp(J/mol/K)    v(J/mol/bar)   alpha(1/K)     beta(1/bar)    N(g/mol)       rho(kg/m3)     Gruneisen_T    Ks(bar)        KsT(bar/K)     KsP            Gs(bar)        GsT(bar/K)     GsP            v0(km/s)       v0T(km/s/K)    v0P(km/s/bar)  vp(km/s)       vpT(km/s/K)    vpP(km/s/bar)  vs(km/s)       vsT(km/s/K)    vsP(km/s/bar)  cp/cv         
  748.1500       23001.00      -2027762.      -1860186.       141.5732       223.9862       163.9125       4.349063      0.1537992E-03  0.3458145E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  798.1500       23001.00      -2039230.      -1851929.       133.4549       234.6690       166.3336       4.356824      0.1566061E-03  0.3490335E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       23001.00      -2051220.      -1843557.       126.3259       244.8428       168.5339       4.364718      0.1591314E-03  0.3523120E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  898.1500       23001.00      -2063707.      -1835079.       120.0195       254.5542       170.5463       4.372733      0.1614140E-03  0.3556502E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  948.1500       23001.00      -2076668.      -1826505.       114.4044       263.8441       172.3972       4.380856      0.1634851E-03  0.3590487E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  998.1500       23001.00      -2090085.      -1817841.       109.3757       272.7478       174.1081       4.389078      0.1653705E-03  0.3625079E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1048.150       23001.00      -2103937.      -1809096.       104.8485       281.2969       175.6967       4.397391      0.1670916E-03  0.3660286E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1098.150       23001.00      -2118209.      -1800274.       100.7534       289.5191       177.1776       4.405785      0.1686663E-03  0.3696117E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1148.150       23001.00      -2132884.      -1791380.       97.03343       297.4389       178.5633       4.414255      0.1701097E-03  0.3732579E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       23001.00      -2147948.      -1782419.       93.64085       305.0783       179.8641       4.422794      0.1714346E-03  0.3769682E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1248.150       23001.00      -2163388.      -1773395.       90.53579       312.4569       181.0890       4.431397      0.1726518E-03  0.3807438E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1298.150       23001.00      -2179190.      -1764311.       87.68452       319.5924       182.2456       4.440058      0.1737709E-03  0.3845858E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1348.150       23001.00      -2195343.      -1755171.       85.05834       326.5008       183.3405       4.448772      0.1747999E-03  0.3884954E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1398.150       23001.00      -2211836.      -1745978.       82.63270       333.1964       184.3796       4.457536      0.1757460E-03  0.3924738E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1448.150       23001.00      -2228659.      -1736734.       80.38646       339.6924       185.3679       4.466346      0.1766152E-03  0.3965225E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1498.150       23001.00      -2245802.      -1727442.       78.30130       346.0005       186.3098       4.475197      0.1774130E-03  0.4006429E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1548.150       23001.00      -2263256.      -1718104.       76.36133       352.1318       187.2092       4.484086      0.1781440E-03  0.4048365E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1598.150       23001.00      -2281013.      -1708721.       74.55262       358.0961       188.0696       4.493010      0.1788124E-03  0.4091049E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1648.150       23001.00      -2299063.      -1699297.       72.86299       363.9027       188.8940       4.501966      0.1794219E-03  0.4134497E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  298.1500       24001.00      -1949329.      -1921731.       341.5097       92.56369       116.8431       4.285975      0.9910937E-04  0.3184222E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  348.1500       24001.00      -1954436.      -1915625.       293.2296       111.4772       126.9462       4.291220      0.1102605E-03  0.3210480E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  398.1500       24001.00      -1960454.      -1909074.       257.1951       129.0488       134.8104       4.296964      0.1191919E-03  0.3237485E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  448.1500       24001.00      -1967320.      -1902169.       229.3002       145.3776       141.1643       4.303113      0.1265401E-03  0.3265181E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  498.1500       24001.00      -1974974.      -1894975.       207.0875       160.5913       146.4429       4.309599      0.1327120E-03  0.3293532E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  548.1500       24001.00      -1983363.      -1887538.       188.9972       174.8146       150.9235       4.316370      0.1379809E-03  0.3322511E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  598.1500       24001.00      -1992440.      -1879893.       173.9915       188.1594       154.7927       4.323385      0.1425385E-03  0.3352101E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  648.1500       24001.00      -2002166.      -1872067.       161.3531       200.7233       158.1809       4.330614      0.1465234E-03  0.3382291E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  698.1500       24001.00      -2012501.      -1864081.       150.5706       212.5904       161.1826       4.338030      0.1500389E-03  0.3413074E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  748.1500       24001.00      -2023414.      -1855954.       141.2696       223.8327       163.8682       4.345611      0.1531637E-03  0.3444445E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  798.1500       24001.00      -2034875.      -1847699.       133.1699       234.5127       166.2913       4.353341      0.1559587E-03  0.3476404E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       24001.00      -2046857.      -1839328.       126.0572       244.6840       168.4933       4.361202      0.1584722E-03  0.3508952E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  898.1500       24001.00      -2059336.      -1830853.       119.7653       254.3932       170.5074       4.369184      0.1607428E-03  0.3542092E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  948.1500       24001.00      -2072289.      -1822280.       114.1632       263.6809       172.3599       4.377273      0.1628019E-03  0.3575827E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  998.1500       24001.00      -2085697.      -1813619.       109.1461       272.5828       174.0723       4.385461      0.1646751E-03  0.3610164E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1048.150       24001.00      -2099542.      -1804875.       104.6294       281.1302       175.6623       4.393738      0.1663839E-03  0.3645110E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1098.150       24001.00      -2113805.      -1796054.       100.5440       289.3508       177.1447       4.402097      0.1679462E-03  0.3680671E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1148.150       24001.00      -2128472.      -1787162.       96.83269       297.2691       178.5317       4.410530      0.1693769E-03  0.3716858E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       24001.00      -2143527.      -1778203.       93.44812       304.9072       179.8338       4.419032      0.1706889E-03  0.3753679E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1248.150       24001.00      -2158958.      -1769180.       90.35042       312.2846       181.0600       4.427597      0.1718930E-03  0.3791145E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1298.150       24001.00      -2174752.      -1760098.       87.50594       319.4190       182.2179       4.436220      0.1729988E-03  0.3829267E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1348.150       24001.00      -2190896.      -1750959.       84.88605       326.3264       183.3141       4.444896      0.1740143E-03  0.3868057E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1398.150       24001.00      -2207381.      -1741767.       82.46625       333.0211       184.3545       4.453620      0.1749465E-03  0.3907528E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1448.150       24001.00      -2224195.      -1732525.       80.22543       339.5161       185.3440       4.462389      0.1758016E-03  0.3947693E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1498.150       24001.00      -2241329.      -1723234.       78.14534       345.8235       186.2871       4.471199      0.1765850E-03  0.3988567E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1548.150       24001.00      -2258774.      -1713897.       76.21010       351.9541       187.1878       4.480047      0.1773013E-03  0.4030164E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1598.150       24001.00      -2276522.      -1704516.       74.40584       357.9178       188.0494       4.488928      0.1779547E-03  0.4072499E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1648.150       24001.00      -2294564.      -1695092.       72.72037       363.7237       188.8751       4.497841      0.1785488E-03  0.4115590E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  298.1500       25001.00      -1945045.      -1917476.       340.7591       92.46484       116.7683       4.282797      0.9859394E-04  0.3172433E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  348.1500       25001.00      -1950146.      -1911374.       292.5860       111.3672       126.8773       4.288016      0.1097295E-03  0.3198511E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  398.1500       25001.00      -1956159.      -1904826.       256.6316       128.9299       134.7464       4.293733      0.1186466E-03  0.3225330E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  448.1500       25001.00      -1963019.      -1897924.       228.7988       145.2513       141.1043       4.299854      0.1259815E-03  0.3252836E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  498.1500       25001.00      -1970666.      -1890733.       206.6358       160.4589       146.3864       4.306312      0.1321406E-03  0.3280990E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  548.1500       25001.00      -1979048.      -1883299.       188.5861       174.6769       150.8701       4.313053      0.1373972E-03  0.3309768E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  598.1500       25001.00      -1988119.      -1875656.       173.6141       188.0172       154.7419       4.320040      0.1419427E-03  0.3339151E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  648.1500       25001.00      -1997837.      -1867833.       161.0042       200.5771       158.1326       4.327238      0.1459158E-03  0.3369129E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  698.1500       25001.00      -2008165.      -1859849.       150.2462       212.4406       161.1365       4.334623      0.1494196E-03  0.3399694E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  748.1500       25001.00      -2019070.      -1851724.       140.9664       223.6799       163.8242       4.342174      0.1525326E-03  0.3430843E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  798.1500       25001.00      -2030523.      -1843471.       132.8851       234.3571       166.2491       4.349871      0.1553159E-03  0.3462573E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       25001.00      -2042498.      -1835103.       125.7887       244.5258       168.4530       4.357701      0.1578177E-03  0.3494887E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  898.1500       25001.00      -2054968.      -1826629.       119.5113       254.2328       170.4687       4.365649      0.1600765E-03  0.3527786E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  948.1500       25001.00      -2067914.      -1818059.       113.9221       263.5185       172.3228       4.373705      0.1621236E-03  0.3561275E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  998.1500       25001.00      -2081314.      -1809399.       108.9167       272.4185       174.0368       4.381858      0.1639849E-03  0.3595359E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1048.150       25001.00      -2095150.      -1800657.       104.4105       280.9642       175.6282       4.390100      0.1656815E-03  0.3630046E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1098.150       25001.00      -2109405.      -1791838.       100.3347       289.1832       177.1120       4.398424      0.1672314E-03  0.3665341E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1148.150       25001.00      -2124063.      -1782948.       96.63212       297.1001       178.5004       4.406821      0.1686496E-03  0.3701255E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       25001.00      -2139110.      -1773990.       93.25555       304.7369       179.8039       4.415287      0.1699489E-03  0.3737797E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1248.150       25001.00      -2154532.      -1764968.       90.16521       312.1131       181.0314       4.423814      0.1711401E-03  0.3774976E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1298.150       25001.00      -2170317.      -1755888.       87.32752       319.2464       182.1906       4.432399      0.1722327E-03  0.3812804E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1348.150       25001.00      -2186453.      -1746750.       84.71391       326.1528       183.2881       4.441036      0.1732348E-03  0.3851292E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1398.150       25001.00      -2202929.      -1737560.       82.29993       332.8465       184.3297       4.449721      0.1741533E-03  0.3890454E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1448.150       25001.00      -2219735.      -1728318.       80.06454       339.3408       185.3205       4.458450      0.1749945E-03  0.3930301E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1498.150       25001.00      -2236860.      -1719028.       77.98952       345.6474       186.2649       4.467219      0.1757636E-03  0.3970848E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1548.150       25001.00      -2254296.      -1709692.       76.05902       351.7772       187.1668       4.476025      0.1764654E-03  0.4012110E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1598.150       25001.00      -2272035.      -1700312.       74.25919       357.7402       188.0297       4.484865      0.1771040E-03  0.4054101E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1648.150       25001.00      -2290068.      -1690890.       72.57789       363.5456       188.8568       4.493735      0.1776829E-03  0.4096838E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  298.1500       26001.00      -1940764.      -1913224.       340.0091       92.36650       116.6937       4.279630      0.9808206E-04  0.3160722E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  348.1500       26001.00      -1945860.      -1907125.       291.9429       111.2577       126.8084       4.284823      0.1092021E-03  0.3186622E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  398.1500       26001.00      -1951867.      -1900581.       256.0685       128.8115       134.6824       4.290514      0.1181050E-03  0.3213257E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  448.1500       26001.00      -1958720.      -1893682.       228.2978       145.1256       141.0444       4.296608      0.1254267E-03  0.3240573E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  498.1500       26001.00      -1966361.      -1886494.       206.1844       160.3270       146.3300       4.303037      0.1315732E-03  0.3268534E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  548.1500       26001.00      -1974737.      -1879063.       188.1752       174.5398       150.8167       4.309750      0.1368176E-03  0.3297112E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  598.1500       26001.00      -1983800.      -1871423.       173.2370       187.8756       154.6913       4.316707      0.1413512E-03  0.3326291E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  648.1500       26001.00      -1993511.      -1863601.       160.6556       200.4315       158.0844       4.323876      0.1453125E-03  0.3356059E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  698.1500       26001.00      -2003832.      -1855621.       149.9220       212.2915       161.0906       4.331230      0.1488046E-03  0.3386409E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  748.1500       26001.00      -2014730.      -1847498.       140.6633       223.5277       163.7803       4.338750      0.1519061E-03  0.3417337E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  798.1500       26001.00      -2026175.      -1839247.       132.6005       234.2021       166.2071       4.346415      0.1546778E-03  0.3448841E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       26001.00      -2038142.      -1830881.       125.5204       244.3683       168.4128       4.354213      0.1571679E-03  0.3480923E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
