|6.6.6
fo_moT                                                                                              
           2
 T(K)    
   298.14999999999998     
   50.000000000000000     
          28
 P(bar)  
   1.0000000000000000     
   1000.0000000000000     
          30
          29
      T(K)           P(bar)   g(J/mol)       h(J/mol)       log10[Keq]     s(J/mol/K)     cp(J/mol/K)    v(J/mol/bar)   alpha(1/K)     beta(1/bar)    N(g/mol)       rho(kg/m3)     Gruneisen_T    Ks(bar)        KsT(bar/K)     KsP            Gs(bar)        GsT(bar/K)     GsP            v0(km/s)       v0T(km/s/K)    v0P(km/s/bar)  vp(km/s)       vpT(km/s/K)    vpP(km/s/bar)  vs(km/s)       vsT(km/s/K)    vsP(km/s/bar)  cp/cv         
  1148.150       2001.000      -2226427.      -1880639.       101.2891       301.1704       179.2784       4.498533      0.1929688E-03  0.4094680E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       2001.000      -2241679.      -1871642.       97.72708       308.8398       180.5545       4.508235      0.1950804E-03  0.4138828E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1248.150       2001.000      -2257307.      -1862584.       94.46623       316.2461       181.7554       4.518040      0.1970984E-03  0.4183839E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1298.150       2001.000      -2273299.      -1853468.       91.47122       323.4074       182.8887       4.527943      0.1990324E-03  0.4229731E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1348.150       2001.000      -2289644.      -1844297.       88.71202       330.3396       183.9609       4.537942      0.2008905E-03  0.4276523E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1398.150       2001.000      -2306330.      -1835073.       86.16291       337.0574       184.9778       4.548031      0.2026798E-03  0.4324235E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1448.150       2001.000      -2323346.      -1825800.       83.80176       343.5740       185.9441       4.558209      0.2044064E-03  0.4372890E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1498.150       2001.000      -2340684.      -1816479.       81.60941       349.9014       186.8643       4.568471      0.2060760E-03  0.4422511E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1548.150       2001.000      -2358334.      -1807114.       79.56919       356.0505       187.7423       4.578815      0.2076933E-03  0.4473121E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1598.150       2001.000      -2376286.      -1797706.       77.66654       362.0315       188.5815       4.589239      0.2092626E-03  0.4524744E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1648.150       2001.000      -2394534.      -1788256.       75.88868       367.8535       189.3848       4.599741      0.2107877E-03  0.4577408E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  298.1500       3001.000      -2040056.      -2011802.       357.4044       94.76483       118.4368       4.355581      0.1108152E-03  0.3451321E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  348.1500       3001.000      -2045279.      -2005619.       306.8590       113.9156       128.4152       4.361424      0.1224896E-03  0.3481817E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  398.1500       3001.000      -2051424.      -1998997.       269.1296       131.6775       136.1780       4.367793      0.1319567E-03  0.3513195E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  448.1500       3001.000      -2058425.      -1992026.       239.9189       148.1630       142.4469       4.374594      0.1398562E-03  0.3545400E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  498.1500       3001.000      -2066221.      -1984770.       216.6554       163.5085       147.6526       4.381759      0.1465960E-03  0.3578396E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  548.1500       3001.000      -2074759.      -1977274.       197.7065       177.8444       152.0697       4.389239      0.1524499E-03  0.3612159E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  598.1500       3001.000      -2083991.      -1969573.       181.9862       191.2869       155.8826       4.396993      0.1576093E-03  0.3646675E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  648.1500       3001.000      -2093875.      -1961693.       168.7438       203.9362       159.2203       4.404990      0.1622128E-03  0.3681936E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  698.1500       3001.000      -2104373.      -1953657.       157.4442       215.8788       162.1762       4.413207      0.1663632E-03  0.3717938E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  748.1500       3001.000      -2115452.      -1945481.       147.6955       227.1884       164.8198       4.421621      0.1701388E-03  0.3754681E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  798.1500       3001.000      -2127082.      -1937179.       139.2042       237.9287       167.2040       4.430215      0.1736003E-03  0.3792168E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       3001.000      -2139236.      -1928764.       131.7464       248.1543       169.3700       4.438976      0.1767956E-03  0.3830406E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  898.1500       3001.000      -2151890.      -1920245.       125.1480       257.9128       171.3502       4.447891      0.1797629E-03  0.3869401E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  948.1500       3001.000      -2165020.      -1911632.       119.2718       267.2453       173.1708       4.456949      0.1825334E-03  0.3909163E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  998.1500       3001.000      -2178608.      -1902931.       114.0082       276.1881       174.8529       4.466141      0.1851327E-03  0.3949703E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1048.150       3001.000      -2192633.      -1894148.       109.2686       284.7729       176.4140       4.475460      0.1875818E-03  0.3991033E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1098.150       3001.000      -2207080.      -1885291.       104.9806       293.0279       177.8686       4.484897      0.1898986E-03  0.4033167E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1148.150       3001.000      -2221931.      -1876363.       101.0845       300.9779       179.2289       4.494448      0.1920979E-03  0.4076120E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       3001.000      -2237173.      -1867369.       97.53063       308.6451       180.5052       4.504105      0.1941925E-03  0.4119908E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
